,mileage_per_year,model_year,price,sold
2485,18593,2006,88732.29,no
2486,7458,2001,98153.8,yes
2487,14299,2004,18932.03,yes
2488,18097,1999,31198.65,yes
2489,16525,2008,31013.71,yes
2490,16653,2005,43151.44,yes
2491,14218,2000,68854.43,yes
2492,16464,2002,60473.55,no
2493,8735,2004,88391.36,no
2494,17515,1998,45820.43,yes
2495,9792,2001,74644.15,no
2496,13429,1999,22267.05,yes
2497,12398,2015,91645.11,no
2498,16673,2002,69730.08,no
2499,19870,2003,36566.06,yes
2500,9236,2004,86475.13,yes
2501,17171,2006,38923.94,yes
2502,19636,2008,61159.19,no
2503,17867,1999,15499.94,yes
2504,14037,1999,46689.24,yes
2505,13891,2006,111189.03,no
2506,19749,1999,24808.48,yes
2507,12109,2004,47115.23,yes
2508,7156,2006,54373.75,yes
2509,13931,2002,67224.08,yes
2510,11612,1998,10760.89,yes
2511,8604,1999,45128.45,yes
2512,9110,2000,56532.39,yes
2513,10954,1999,74098.81,yes
2514,12643,2004,34884.44,yes
2515,20181,2003,18180.4,yes
2516,9996,1999,53613.79,yes
2517,13007,1998,32083.23,yes
2518,13902,2008,85607.69,no
2519,10645,2004,104512.77,yes
2520,9842,2011,101737.01,yes
2521,11880,2002,66708.15,no
2522,23685,2002,69052.43,no
2523,11975,2000,50522.28,yes
2524,13232,2003,75285.65,yes
2525,11805,1999,86452.0,no
2526,8983,2001,109048.67,yes
2527,18729,2004,46632.23,yes
2528,18068,2001,103419.98,yes
2529,6388,2007,45038.34,no
2530,19852,1999,74615.84,no
2531,16852,2004,48048.31,yes
2532,17152,2003,100792.51,yes
2533,6095,2000,59307.23,yes
2534,22258,2006,43579.84,no
2535,11041,2000,60308.7,yes
2536,13796,2001,80407.91,no
2537,25342,1999,35561.36,yes
2538,22190,1999,22508.9,yes
2539,13413,2001,97648.67,no
2540,16407,2008,104771.28,no
2541,15424,2006,45543.74,yes
2542,9983,1999,10486.43,yes
2543,20976,2007,69329.34,no
2544,10194,2000,90461.26,no
2545,19257,2011,100461.6,no
2546,17142,2000,88544.3,no
2547,22909,2014,76549.8,no
2548,15478,2002,63723.93,no
2549,7796,2005,46414.46,yes
2550,20337,1998,61057.25,no
2551,10541,2007,81908.42,no
2552,27366,1998,46926.38,yes
2553,13025,1999,85963.89,no
2554,14587,2001,41954.56,yes
2555,17779,2000,42841.64,yes
2556,12573,2001,89868.62,yes
2557,14668,2008,83725.52,no
2558,8198,2012,114700.83,yes
2559,16413,2004,35977.75,yes
2560,7647,2000,63916.71,yes
2561,21564,2004,106752.67,yes
2562,8043,2012,84010.74,no
2563,13400,2006,34972.4,yes
2564,13289,2001,23156.6,yes
2565,16826,2006,67792.79,no
2566,15830,1998,74772.72,no
2567,19230,2012,89511.44,no
2568,14572,2011,116481.55,yes
2569,10180,2008,47176.41,yes
2570,19132,2002,61736.23,no
2571,20538,2007,62838.9,no
2572,16324,2003,56234.6,yes
2573,14292,2010,52942.7,yes
2574,12441,2004,43996.32,yes
2575,6228,1999,48997.02,yes
2576,11122,2003,29935.4,yes
2577,8855,1999,16621.95,yes
2578,8619,2007,65195.62,no
2579,12683,2012,105517.3,yes
2580,17615,2000,88560.38,no
2581,13350,1999,109206.53,yes
2582,5712,2003,103734.09,yes
2583,19841,2000,46677.85,no
2584,16036,2007,24255.39,yes
2585,17386,2004,92720.28,no
2586,15801,2009,76489.75,no
2587,14138,2012,70695.04,no
2588,15121,2013,68480.58,no
2589,11095,1998,34272.72,yes
2590,8667,2010,90516.27,no
2591,9577,2007,46159.86,yes
2592,28711,1998,38585.76,yes
2593,14366,1998,87169.41,no
2594,11781,1999,39759.47,yes
2595,9166,2009,85480.98,yes
2596,10114,2000,28144.77,yes
2597,8532,2007,107974.23,yes
2598,12883,2005,50053.7,yes
2599,14620,2004,28968.07,yes
2600,17595,2006,53612.69,yes
2601,11732,2001,23943.61,yes
2602,8721,2002,77319.44,no
2603,5969,2001,98401.11,no
2604,12391,2011,101794.42,yes
2605,15157,1999,30415.94,yes
2606,15936,2003,82835.54,no
2607,12051,1999,19067.67,yes
2608,18771,1998,38933.71,yes
2609,17794,2007,97813.52,yes
2610,12906,2007,43145.52,yes
2611,24927,2000,51754.81,no
2612,9197,2004,64113.73,yes
2613,10334,2005,85308.87,no
2614,19243,2006,89157.36,no
2615,13676,2012,77837.98,no
2616,18633,2014,54826.14,yes
2617,16776,2008,91409.3,no
2618,11999,1998,100259.07,yes
2619,22576,2005,93186.61,no
2620,10776,2013,102477.99,yes
2621,9793,2000,40152.67,yes
2622,24148,2007,92393.39,no
2623,16137,2015,49053.77,yes
2624,11520,2003,80041.17,no
2625,14436,1999,76805.25,no
2626,13198,2009,38713.98,yes
2627,23950,2003,11136.46,yes
2628,11260,1998,26900.25,yes
2629,27670,2003,102691.94,yes
2630,8973,2003,90032.75,no
2631,21926,2001,37021.58,yes
2632,12153,2012,36368.45,yes
2633,9379,2005,96534.04,no
2634,16342,2012,111564.83,yes
2635,24300,2000,84625.76,no
2636,6733,2004,33125.82,yes
2637,11396,2015,63492.06,yes
2638,9054,2003,58709.98,yes
2639,11553,2002,71291.38,yes
2640,12295,1998,41709.63,no
2641,11916,2006,92688.46,yes
2642,13194,2001,89753.83,no
2643,13345,2011,51128.62,yes
2644,10701,2001,78976.26,yes
2645,10453,2009,107740.4,yes
2646,15754,2004,92643.42,no
2647,7180,2004,101300.26,yes
2648,10642,2004,78323.94,no
2649,22311,2004,81619.54,no
2650,7008,2006,86424.19,no
2651,14497,2010,65849.03,no
2652,10595,2003,113696.35,yes
2653,11954,2002,16846.42,yes
2654,15828,2001,51261.52,yes
2655,13495,2006,45082.46,yes
2656,8599,2003,39731.25,yes
2657,7945,1999,44956.66,yes
2658,11271,2004,89201.6,no
2659,18551,2005,98574.61,no
2660,23735,2007,81085.12,no
2661,8031,2006,75568.11,no
2662,16143,2008,63474.78,no
2663,8923,1999,53676.33,yes
2664,9712,2004,50001.65,yes
2665,10333,2004,29000.26,yes
2666,7667,2008,81267.94,no
2667,12035,2008,93760.72,yes
2668,12900,2008,98254.31,yes
2669,16912,2000,98080.45,no
2670,16761,2006,52874.38,no
2671,18839,2005,56571.12,yes
2672,8301,2005,31123.28,yes
2673,10299,2006,38900.88,yes
2674,13255,1999,22697.31,yes
2675,19504,1999,81282.86,no
2676,10477,2001,35027.23,yes
2677,6357,2013,49926.2,yes
2678,23452,1999,6328.16,yes
2679,14992,2006,65595.32,no
2680,7187,2008,30902.98,yes
2681,9484,1999,52751.46,no
2682,15325,2010,89543.75,no
2683,20001,1998,86836.53,no
2684,19340,2002,77442.9,no
2685,9648,2001,47053.89,yes
2686,18716,2008,71913.63,no
2687,13852,2011,43214.75,yes
2688,7217,1998,36522.26,yes
2689,11398,2003,35267.69,yes
2690,22867,2002,62521.72,no
2691,20152,2009,92953.93,no
2692,22065,2002,72125.11,no
2693,18626,2007,67635.49,no
2694,17866,2011,108868.07,yes
2695,10321,2009,57875.07,yes
2696,12284,2005,73783.74,no
2697,13622,2006,60079.33,no
2698,10569,2007,79712.11,yes
2699,9822,2005,85050.25,no
2700,16437,2012,75653.63,no
2701,17213,2000,113662.56,no
2702,9528,1998,88911.0,yes
2703,18495,2007,93977.48,no
2704,20675,2002,98801.36,no
2705,10228,2006,30933.89,yes
2706,9895,1999,78066.34,no
2707,24006,2007,59906.88,yes
2708,10536,2000,62361.2,no
2709,9315,2002,76713.55,no
2710,13992,1998,94452.47,no
2711,12647,2006,36371.45,yes
2712,20621,2011,85020.98,no
2713,19793,1998,51608.14,yes
2714,12515,2008,61521.62,yes
2715,17590,2001,26627.12,yes
2716,28880,2004,70520.93,no
2717,10733,2014,46650.77,yes
2718,21732,2003,86727.38,no
2719,8086,2000,90840.15,yes
2720,23159,2008,76551.54,no
2721,16640,2007,74549.18,no
2722,6994,2002,100716.85,no
2723,20032,2002,23301.53,yes
2724,6807,2006,60180.35,no
2725,12930,2007,19346.96,yes
2726,11869,2000,19636.42,yes
2727,7360,2007,89632.24,no
2728,12380,2011,104662.27,yes
2729,10277,2002,62351.38,yes
2730,7696,2013,97929.91,no
2731,7925,2000,58290.66,yes
2732,20377,2013,38546.2,yes
2733,12946,2002,70641.02,yes
2734,20183,2003,61244.1,no
2735,10201,2000,32246.68,yes
2736,17688,2009,30752.2,yes
2737,12689,2014,38156.65,yes
2738,9122,2005,42121.53,yes
2739,14855,2004,41018.91,yes
2740,10616,2011,34335.38,yes
2741,10248,2002,87755.58,no
2742,15766,2006,70330.49,no
2743,9432,2013,45419.71,yes
2744,9528,2007,39437.61,yes
2745,14057,1999,91128.37,no
2746,22950,2001,89756.59,no
2747,12960,1998,41426.11,yes
2748,9462,2008,97281.91,yes
2749,17337,2000,57760.91,yes
2750,10904,2004,30551.07,yes
2751,18070,1999,61278.4,no
2752,13272,2011,76491.69,yes
2753,15101,2015,92790.02,no
2754,13989,2000,35505.92,yes
2755,10353,1998,41967.13,yes
2756,26497,2008,65197.51,no
2757,7899,2008,54203.34,yes
2758,14734,2003,47802.61,yes
2759,15939,2002,42454.28,yes
2760,13462,2011,29815.96,yes
2761,14926,2007,56689.71,no
2762,15902,2008,28841.19,yes
2763,16791,2004,77624.3,no
2764,14357,2005,78166.42,yes
2765,11107,2000,8510.75,yes
2766,10461,2001,72458.8,no
2767,14378,2004,38755.39,yes
2768,7986,2003,89598.67,yes
2769,9796,2006,45034.5,yes
2770,12618,2016,110770.93,no
2771,10519,2013,69432.38,no
2772,14575,2005,61257.89,no
2773,10759,2000,92084.2,no
2774,11288,1998,91994.78,yes
2775,11608,1998,35527.6,yes
2776,11940,2002,35923.73,yes
2777,14247,2009,76536.87,yes
2778,14118,2002,62952.55,yes
2779,19960,2002,71870.29,no
2780,15039,2001,32239.07,yes
2781,12226,2000,76327.8,no
2782,8062,2008,55399.23,yes
2783,11318,2008,104235.13,yes
2784,17596,2003,54581.33,yes
2785,12543,2002,75019.46,no
2786,15625,2003,85949.61,no
2787,8397,2006,42186.37,yes
2788,11079,2004,76551.32,no
2789,23242,2004,75186.48,no
2790,10103,2000,93402.97,no
2791,10059,1998,66059.65,no
2792,9636,2008,107867.46,no
2793,12087,2013,64310.36,no
2794,14469,1998,89792.69,no
2795,14710,2010,35536.78,yes
2796,15431,2000,29891.08,yes
2797,6615,1999,22929.28,yes
2798,10907,2006,76632.79,no
2799,11519,2005,57133.2,yes
2800,13154,1999,62042.48,yes
2801,18639,2005,77237.23,no
2802,18384,1999,39116.82,yes
2803,11536,2002,18549.25,yes
2804,15934,2000,43348.77,yes
2805,14216,2007,72149.13,no
2806,24241,2003,96437.18,no
2807,16677,2004,86267.24,no
2808,12797,2002,35785.45,yes
2809,17204,2008,39265.48,yes
2810,18366,2007,102316.62,yes
2811,16969,2003,71261.65,no
2812,13956,2005,69013.7,yes
2813,12103,2000,31212.02,yes
2814,11842,2012,101026.55,no
2815,7591,2003,72880.23,yes
2816,8820,2009,106292.76,no
2817,7562,2000,67692.65,yes
2818,12557,1998,34993.88,yes
2819,14276,2001,11627.5,yes
2820,9205,1998,106275.82,yes
2821,16427,2001,106590.98,no
2822,18920,2016,102929.47,no
2823,11756,2013,47844.01,yes
2824,9888,2000,88566.31,no
2825,9994,2014,48608.58,no
2826,16791,2003,49186.56,yes
2827,10758,1998,84518.74,no
2828,22173,1999,77527.54,no
2829,10716,2007,31479.94,yes
2830,13416,2011,105945.01,no
2831,3876,2004,41407.0,no
2832,17149,2009,60163.52,no
2833,13738,2005,59327.55,yes
2834,30074,2000,99599.87,no
2835,11622,2002,29028.7,yes
2836,6619,1998,32650.28,yes
2837,18341,2004,83562.91,no
2838,18594,2012,44494.24,yes
2839,13305,1998,49773.3,no
2840,13549,2001,45464.93,yes
2841,12311,2007,76391.29,yes
2842,22256,2008,28025.78,yes
2843,14063,1999,46395.69,yes
2844,24746,2013,92784.74,no
2845,17405,1998,37963.4,yes
2846,17681,2004,84682.49,no
2847,11625,2000,56382.03,no
2848,19452,1998,25187.74,yes
2849,12061,2000,23711.93,yes
2850,17777,1998,28406.22,yes
2851,9488,2003,39049.68,yes
2852,7528,2010,48010.56,no
2853,9526,2006,54304.01,yes
2854,19278,2012,81747.69,no
2855,19798,2010,74647.78,no
2856,10412,1998,73267.71,no
2857,6874,2002,72137.1,yes
2858,18919,2002,52436.45,yes
2859,17062,2007,65083.74,no
2860,11728,1999,101234.54,yes
2861,22824,2000,75198.84,no
2862,10940,2001,66987.49,no
2863,15856,2014,101602.21,yes
2864,13674,2011,117082.71,yes
2865,7059,2001,79364.6,no
2866,20135,2006,85775.65,no
2867,11825,1998,76326.47,yes
2868,10849,2007,118225.56,yes
2869,11040,2002,60032.52,yes
2870,14256,2004,69106.79,no
2871,13444,1998,19421.32,yes
2872,12895,2000,34260.63,yes
2873,10291,2002,15596.14,yes
2874,13819,2002,30877.5,yes
2875,13835,2009,41163.34,yes
2876,13083,2013,91252.46,yes
2877,14648,2000,31260.49,yes
2878,16137,2003,89656.68,no
2879,16953,2003,101274.29,no
2880,14384,2012,40874.42,no
2881,6227,2005,84736.32,no
2882,18840,2007,56030.11,no
2883,13301,2005,73977.06,yes
2884,14935,2009,107414.65,yes
2885,14410,2001,90979.56,yes
2886,7044,1998,79012.54,yes
2887,13761,2007,33624.56,yes
2888,19431,2000,80042.69,no
2889,14680,2001,91863.15,no
2890,21478,2007,100193.51,yes
2891,15101,2006,44382.16,yes
2892,13583,2005,107464.79,yes
2893,11661,2005,89934.9,no
2894,13766,1998,112234.62,yes
2895,18670,2003,19057.62,yes
2896,10809,2002,41603.36,yes
2897,14516,2009,49421.8,yes
2898,20982,2001,23647.93,yes
2899,19370,1999,61100.15,no
2900,8317,2006,78906.58,no
2901,17024,2009,35736.55,yes
2902,12201,2002,66442.74,yes
2903,20246,2001,47063.92,yes
2904,22683,1999,4508.13,yes
2905,7640,2010,98973.22,no
2906,15041,1999,30412.59,yes
2907,13126,1999,70286.29,no
2908,14319,2004,76349.54,no
2909,9268,2003,93011.77,yes
2910,8919,2012,52856.1,yes
2911,5100,2014,36833.85,yes
2912,9267,2001,19826.98,yes
2913,12825,2008,42999.56,yes
2914,16194,2004,95005.12,yes
2915,11396,2001,52065.91,yes
2916,11771,2003,97856.09,no
2917,12914,1999,11390.07,yes
2918,12150,1998,97445.61,no
2919,24579,2001,21369.3,yes
2920,18080,2000,10976.19,yes
2921,10269,2004,54418.1,no
2922,17318,2007,99999.08,no
2923,11888,2000,99317.31,no
2924,15281,2005,106655.93,yes
2925,20474,2000,42615.89,no
2926,7799,1998,71655.57,no
2927,13509,2000,32681.55,yes
2928,10813,2005,41958.92,no
2929,17773,2001,83090.53,no
2930,12666,2003,99907.64,no
2931,15609,2015,95571.21,no
2932,16418,1998,63667.43,no
2933,12637,2004,80837.54,no
2934,15762,2008,38504.93,yes
2935,14198,1999,26946.66,yes
2936,10877,1998,94899.88,yes
2937,18368,2001,39531.06,yes
2938,13202,2011,63733.92,no
2939,12471,1998,16948.77,yes
2940,10508,2006,71077.02,no
2941,17337,2003,111256.45,yes
2942,9876,2001,66531.56,yes
2943,12257,2010,69443.55,no
2944,12950,2010,103390.62,yes
2945,15466,1999,53216.6,yes
2946,14724,1998,90046.41,no
2947,18755,2000,75577.05,no
2948,10344,1999,69533.64,yes
2949,12170,2009,60431.74,yes
2950,8034,1998,88875.3,no
2951,18901,1998,14487.83,yes
2952,11330,1999,15630.26,yes
2953,12091,1999,98018.33,no
2954,13606,2000,47842.34,yes
2955,10767,2006,39098.15,yes
2956,15056,2012,48568.52,yes
2957,14595,1999,19790.72,yes
2958,15858,1999,67991.41,no
2959,21721,2013,66021.62,no
2960,15720,2009,39184.57,yes
2961,9579,2008,39360.29,yes
2962,10570,2007,66721.03,no
2963,16400,1999,53177.6,yes
2964,13609,2014,80224.28,no
2965,5562,2002,76621.51,yes
2966,8186,1998,86185.08,no
2967,12184,1998,13511.07,yes
2968,16347,2008,76476.75,no
2969,9548,2013,78335.47,no
2970,19462,2006,48025.37,yes
2971,12346,2006,71351.25,no
2972,10397,2003,34622.48,yes
2973,10047,2000,61584.05,no
2974,7537,2009,100177.13,yes
2975,18700,2000,71528.69,no
2976,12763,2004,28641.36,yes
2977,6511,1999,89415.24,yes
2978,5883,2000,32509.42,yes
2979,13677,1999,41144.65,no
2980,16939,1998,26475.65,yes
2981,16893,2004,54677.2,no
2982,10978,2006,45019.34,no
2983,12124,2004,53743.66,yes
2984,13601,2013,92779.73,no
2985,14282,2011,59081.19,yes
2986,22894,1999,27146.97,yes
2987,25904,1998,74288.47,no
2988,9179,2000,25026.99,yes
2989,12378,2008,101941.82,yes
2990,8649,2001,62482.94,no
2991,17059,2005,84203.37,no
2992,12465,1999,8403.91,yes
2993,15713,2005,45228.4,yes
2994,8474,1998,76985.74,no
2995,10017,2004,103902.65,yes
2996,8653,1999,21462.43,yes
2997,21212,2010,29603.86,yes
2998,27585,2016,107524.92,yes
2999,13222,2011,64453.67,yes
3000,16279,2002,57971.23,no
3001,12364,1999,54269.27,yes
3002,20728,2005,75167.4,no
3003,16747,2000,111501.69,yes
3004,15486,1998,67758.86,no
3005,20380,2010,87464.22,no
3006,26882,2003,87782.92,no
3007,11882,2008,55939.71,yes
3008,12587,2001,99715.25,no
3009,8556,1998,73929.28,no
3010,17409,2004,90222.57,no
3011,13700,2000,56814.68,yes
3012,8863,2007,67538.57,yes
3013,14261,2006,108586.31,yes
3014,12495,2014,103620.98,no
3015,7603,2002,39817.39,yes
3016,15287,2000,28918.24,yes
3017,18844,2000,28801.63,yes
3018,10137,2002,49236.24,no
3019,10651,2012,95284.05,yes
3020,13556,2003,48620.65,yes
3021,13042,2013,57204.05,yes
3022,10338,1998,69659.25,no
3023,14822,2009,44121.01,no
3024,7353,2001,33791.03,yes
3025,16226,2003,77452.37,no
3026,22264,2005,40901.27,yes
3027,12439,2004,50115.54,yes
3028,9621,2002,74840.67,yes
3029,20245,2007,83593.28,no
3030,17978,2010,87307.82,no
3031,12310,2000,58320.53,yes
3032,15355,1998,8929.71,yes
3033,16070,1999,86804.89,no
3034,7967,2014,62144.08,no
3035,20622,1998,26755.45,yes
3036,8064,1999,25284.19,yes
3037,14443,2008,76919.25,no
3038,8832,2010,98873.46,yes
3039,9768,2010,91072.44,no
3040,15138,1998,41388.21,yes
3041,11918,1999,52601.16,no
3042,12364,2011,43441.39,yes
3043,13089,2010,51509.94,yes
3044,7907,2007,96877.77,no
3045,16615,1998,93774.63,no
3046,12670,2006,56784.54,yes
3047,12596,2000,101999.0,yes
3048,13635,2007,89408.66,no
3049,19772,1999,73212.64,no
3050,6985,2007,67420.36,no
3051,13030,2001,84899.69,no
3052,14181,2000,56822.62,yes
3053,11278,2013,54438.87,yes
3054,24230,2001,91770.82,no
3055,16568,2000,62280.4,no
3056,13184,2001,77938.96,no
3057,11594,2006,61179.96,no
3058,20741,1998,26518.67,yes
3059,13488,2016,60169.59,yes
3060,10400,1999,93061.48,yes
3061,12493,2008,64756.86,yes
3062,19289,1999,34472.44,yes
3063,21184,2001,102375.5,no
3064,18444,2009,82644.28,no
3065,12154,1999,89565.99,yes
3066,11100,2016,99765.27,yes
3067,11912,2001,79809.92,no
3068,13636,2000,87422.84,no
3069,7322,2012,51997.85,yes
3070,6353,2008,30063.35,yes
3071,8697,2007,71265.16,yes
3072,15920,2002,79941.62,no
3073,17678,2001,74339.5,no
3074,20584,1999,49719.44,yes
3075,13193,2000,79032.55,no
3076,8821,2000,74766.02,yes
3077,7600,2014,76033.53,no
3078,8698,2005,32492.72,yes
3079,18107,2011,45335.97,yes
3080,23331,2002,98302.11,no
3081,16766,2007,97189.86,no
3082,14827,2004,35786.39,yes
3083,14088,2000,101401.9,yes
3084,13733,2003,54232.78,no
3085,16037,2001,50208.62,yes
3086,13082,2004,67791.27,yes
3087,13789,2008,57162.67,no
3088,12388,2002,50740.44,yes
3089,25984,2004,84070.85,no
3090,11643,1998,89900.67,no
3091,11487,2008,67831.88,yes
3092,5846,2014,34131.35,yes
3093,13911,2000,66838.44,no
3094,11973,1998,101802.25,no
3095,13649,2008,99093.4,no
3096,14187,2012,69216.73,yes
3097,9444,2011,101233.91,yes
3098,8760,2003,79338.22,yes
3099,9353,2010,81530.25,no
3100,14306,2008,70204.57,no
3101,19498,2010,64111.07,no
3102,26841,2005,62707.7,no
3103,6637,2008,36292.04,yes
3104,12211,2004,79627.43,yes
3105,14677,2007,47624.71,yes
3106,12155,2004,109195.1,no
3107,9889,2011,80374.36,yes
3108,7510,1999,34632.88,yes
3109,15015,2002,28037.36,yes
3110,21825,2013,86631.95,no
3111,13246,2001,42459.03,no
3112,14052,2014,77657.6,no
3113,16476,2011,73507.47,no
3114,14171,2008,47877.33,yes
3115,18637,2013,114167.1,yes
3116,12517,1998,44844.31,yes
3117,17816,2001,48838.0,yes
3118,11123,2008,44228.63,yes
3119,14817,2004,43747.63,yes
3120,10997,2010,60426.2,no
3121,12687,2006,55541.91,yes
3122,9315,2007,42836.57,yes
3123,16187,1998,23015.48,yes
3124,20209,1998,24644.62,yes
3125,15497,2003,26525.37,yes
3126,18712,2000,71391.89,no
3127,10882,1998,21379.55,yes
3128,19893,2012,86568.0,no
3129,11715,2012,106224.0,no
3130,17451,1999,90971.55,no
3131,12633,2009,94378.4,no
3132,9331,1999,7503.7,yes
3133,10136,2013,39299.16,yes
3134,12099,2003,97667.39,no
3135,16528,2000,69874.56,no
3136,18471,2001,70276.58,yes
3137,2743,1999,26459.82,yes
3138,8993,1998,81563.85,yes
3139,9151,2002,39912.53,yes
3140,10074,2001,61984.11,no
3141,13492,2006,90506.8,no
3142,9965,2013,109590.14,no
3143,12782,2006,32399.56,yes
3144,12204,2007,46575.44,yes
3145,20032,2013,82531.39,no
3146,9100,2000,53020.61,yes
3147,21970,2000,112439.19,yes
3148,16100,2001,49610.52,yes
3149,17127,1999,76823.57,yes
3150,10897,2001,50906.88,yes
3151,16144,2005,97117.18,no
3152,13278,2005,90441.71,yes
3153,15546,2013,41580.13,yes
3154,10583,2005,91909.01,no
3155,11747,2003,106149.06,yes
3156,23941,1998,71900.75,no
3157,13428,1998,45748.2,yes
3158,9717,2003,70548.61,no
3159,16727,1998,56685.16,yes
3160,8019,1998,49636.91,yes
3161,30680,2006,67441.19,no
3162,10859,2011,60922.44,no
3163,11056,2014,48350.84,yes
3164,11757,2009,67309.3,yes
3165,8755,2000,69675.94,no
3166,14261,1999,59335.0,yes
3167,13957,2003,31491.33,yes
3168,12501,2006,58472.91,yes
3169,19355,2009,98846.3,no
3170,8424,1998,20613.37,yes
3171,11179,1999,12537.81,yes
3172,17421,2003,81207.89,no
3173,9697,2002,104946.63,no
3174,11359,2004,54457.87,yes
3175,13378,1999,76467.23,yes
3176,7791,1998,82774.62,yes
3177,12203,2006,70511.71,no
3178,13488,2005,31929.33,yes
3179,6732,2001,14874.17,yes
3180,10819,2009,89341.86,yes
3181,19226,2003,51186.58,no
3182,11833,2012,54240.08,yes
3183,15592,2002,45150.08,yes
3184,18643,1998,67313.79,no
3185,16411,2007,94073.18,no
3186,13522,1999,18966.29,yes
3187,7392,2003,76264.42,yes
3188,21801,2016,94146.42,no
3189,26073,2003,47842.13,yes
3190,17695,2003,91609.54,no
3191,26759,1999,56725.54,yes
3192,11169,1998,36509.81,yes
3193,11115,2011,82706.76,yes
3194,7153,2014,116899.19,yes
3195,15203,2013,111998.27,yes
3196,11429,2004,90583.46,yes
3197,15220,2006,91529.25,no
3198,8182,2001,22682.27,yes
3199,8651,2007,65481.66,no
3200,12564,2004,97863.74,yes
3201,28122,2007,92833.77,no
3202,8294,1998,57790.87,yes
3203,7856,2005,70977.91,no
3204,8647,2003,112277.88,no
3205,16318,2016,62909.59,no
3206,19064,1998,48246.46,yes
3207,14826,2005,65260.61,no
3208,14929,2000,83135.84,no
3209,21430,2000,59260.03,yes
3210,10234,2005,24897.54,yes
3211,10424,2002,42446.97,yes
3212,10439,2013,92446.37,no
3213,12424,2000,19414.08,yes
3214,11997,2007,86187.68,no
3215,19891,1999,40671.85,no
3216,11900,2001,38023.68,yes
3217,11287,2011,84685.85,no
3218,14849,2008,60573.23,yes
3219,4684,2006,50590.07,yes
3220,13841,1998,77272.27,no
3221,17832,2002,32549.43,yes
3222,10136,1998,92275.96,yes
3223,20218,2004,62007.12,no
3224,14360,1998,25560.74,yes
3225,11913,2007,88938.41,no
3226,14880,1998,82993.7,no
3227,11571,2000,34007.42,yes
3228,17559,2005,95725.17,no
3229,7593,1998,41420.73,no
3230,16631,2008,65857.07,no
